tweet_id,timestamp,text,rating_numerator,name,dog_stage,retweet_count,favorite_count,image_predict_url,polarity,subjectivity
785170936622350336,2016-10-09 17:31:53+00:00,hero enjoying car ride remembered bees dying globally alarming rate,11,Hero,,3712,11310,https://pbs.twimg.com/media/CYKQS0xUQAEOptC.jpg	1	pug	0.999044	True	Norwegian_elkhound	0.000546586	True	bull_mastiff	0.000235195	True,0.2,0.6
784826020293709826,2016-10-08 18:41:19+00:00,rusty hes going sure insane vertical would draft,13,Rusty,,2970,10039,https://pbs.twimg.com/media/CYKzfTTWMAEeTN7.jpg	1	Pomeranian	0.963176	True	Shetland_sheepdog	0.0194683	True	keeshond	0.00860493	True,-0.25,0.9444444444444444
784517518371221505,2016-10-07 22:15:26+00:00,frankie yet learn control tongue maybe one day,11,Frankie,,1491,6329,https://pbs.twimg.com/media/CYK6kf0WMAAzP-0.jpg	2	chow	0.47016199999999997	True	Pomeranian	0.15967699999999999	True	Eskimo_dog	0.105074	True,0.0,0.0
784431430411685888,2016-10-07 16:33:21+00:00,stormy hes curly af already pupared coachella next year,12,Stormy,,9374,22513,https://pbs.twimg.com/media/CYLAWFMWMAEcRzb.jpg	1	Boston_bull	0.972483	True	French_bulldog	0.025469299999999997	True	boxer	0.000457544	True,0.0,0.0
784183165795655680,2016-10-07 00:06:50+00:00,reginald hes one magical puppo aerodynamic af would catch,12,Reginald,puppo,12953,33505,https://pbs.twimg.com/media/CYLDikFWEAAIy1y.jpg	1	golden_retriever	0.586937	True	Labrador_retriever	0.39826	True	kuvasz	0.00540969	True,0.5,1.0
784057939640352768,2016-10-06 15:49:14+00:00,balto hes content legendary tongue slippage would pet forever,12,Balto,,12643,33689,https://pbs.twimg.com/media/CYN_-6iW8AQhPu2.jpg	1	white_wolf	0.318524	False	dingo	0.21543600000000002	False	collie	0.09580520000000001	True,1.0,1.0
783839966405230592,2016-10-06 01:23:05+00:00,riley owner put donut pillow around loves much wont let anyone take,13,Riley,,2269,8209,https://pbs.twimg.com/media/CYOONfZW8AA7IOA.jpg	1	web_site	0.9239870000000001	False	oscilloscope	0.00971237	False	hand-held_computer	0.00876857	False,0.2,0.2
783821107061198850,2016-10-06 00:08:09+00:00,mairi mastered art camouflage hckin sneaky af,12,Mairi,,3737,11650,https://pbs.twimg.com/media/CYPjvFqW8AAgiP2.jpg	1	Lakeland_terrier	0.253839	True	Airedale	0.21334899999999998	True	three-toed_sloth	0.0838341	False,0.0,0.0
783695101801398276,2016-10-05 15:47:27+00:00,loomis hes leader kenneth search party passion almost overwhelming one day free,12,Loomis,,2608,9468,https://pbs.twimg.com/ext_tw_video_thumb/685663358637486080/pu/img/3cXSHFZAgJQ_dDCf.jpg	1	Chesapeake_Bay_retriever	0.171174	True	tennis_ball	0.090644	False	racket	0.0485077	False,0.45,0.9
783466772167098368,2016-10-05 00:40:09+00:00,finn likes eavesdropping filing cabinets real issue one approached would still pet,11,Finn,,6441,18908,https://pbs.twimg.com/media/CYP62A6WkAAOnL4.jpg	1	sliding_door	0.344526	False	doormat	0.190027	False	washbasin	0.046326400000000004	False,0.2,0.30000000000000004
783391753726550016,2016-10-04 19:42:03+00:00,meet godi hes avid beachgoer part time rainbow summoner eyeliner flawless af would snug well,13,Godi,,6533,0,https://pbs.twimg.com/media/CYTUhn7WkAEXocW.jpg	1	Yorkshire_terrier	0.414963	True	briard	0.0635052	True	Pekinese	0.0536822	True,0.625,1.0
783334639985389568,2016-10-04 15:55:06+00:00,dave hes currently predicament doesnt seem mind tho someone assist dave,12,Dave,,2565,9112,https://pbs.twimg.com/media/CYURBGoWYAAKey3.jpg	1	Siberian_husky	0.45067799999999997	True	Eskimo_dog	0.430275	True	malamute	0.11859000000000001	True,0.0,0.4
783085703974514689,2016-10-03 23:25:55+00:00,earl cant catch best tho would repair confidence extra pats,11,Earl,,8521,26949,https://pbs.twimg.com/media/CYUsRsbWAAAUt4Y.jpg	1	damselfly	0.19078599999999998	False	common_newt	0.0981314	False	whiptail	0.0889582	False,0.5,0.2
782969140009107456,2016-10-03 15:42:44+00:00,cali arrived preassembled convenient af appears rather hckin pettable,12,Cali,,1604,8310,https://pbs.twimg.com/media/CYUwjz-UAAEcdi8.jpg	1	Rhodesian_ridgeback	0.885301	True	redbone	0.0423354	True	seat_belt	0.010493	False,0.0,0.0
782747134529531904,2016-10-03 01:00:34+00:00,deacon hes happiest almost dry doggo ive ever seen would smile back,11,Deacon,doggo,6238,19250,https://pbs.twimg.com/media/CYVIToGWQAAEZ_y.jpg	1	Great_Dane	0.23692	True	Irish_wolfhound	0.11760799999999999	True	Greater_Swiss_Mountain_dog	0.1039	True,0.07777777777777778,0.2333333333333333
782722598790725632,2016-10-02 23:23:04+00:00,penny fought bee bee youre fine penny everythings fine,10,Penny,,2184,8694,https://pbs.twimg.com/media/CYVXBb9WsAAwL3p.jpg	1	Pomeranian	0.9857889999999999	True	keeshond	0.00408291	True	Pekinese	0.00333366	True,0.4166666666666667,0.5
782598640137187329,2016-10-02 15:10:30+00:00,timmy hes quite large according trusted source actually dog wearing dog suit,11,Timmy,,6470,18630,https://pbs.twimg.com/media/CYZvRttWYAE_RXc.jpg	1	pug	0.985237	True	bull_mastiff	0.00884062	True	boxer	0.00232143	True,0.10714285714285714,0.2642857142857143
782305867769217024,2016-10-01 19:47:08+00:00,sampson graduated ready doggo time real world fun taxes,12,Sampson,doggo,7236,0,https://pbs.twimg.com/media/CYaAS2kUoAINkye.jpg	1	German_shepherd	0.830816	True	Leonberg	0.0763252	True	bloodhound	0.0374486	True,0.2333333333333333,0.3333333333333333
781955203444699136,2016-09-30 20:33:43+00:00,chipson weighed ounces officially super hckin smol spacesaving af would snug delicately,11,Chipson,,3129,11634,https://pbs.twimg.com/media/CYdQktMWsAEI29_.jpg	1	Labrador_retriever	0.32001199999999996	True	Ibizan_hound	0.20817199999999997	True	Saluki	0.0789747	True,0.016666666666666663,0.7833333333333333
781661882474196992,2016-09-30 01:08:10+00:00,keeps sending pictures without dogs needs stop mediocre road,5,None,,1314,4466,https://pbs.twimg.com/media/CYdbvwjWcAEtjYu.jpg	1	Rottweiler	0.44133100000000003	True	miniature_pinscher	0.23318000000000003	True	Gordon_setter	0.093582	True,-0.5,1.0
781655249211752448,2016-09-30 00:41:48+00:00,combo daily struggles doggo finally caught,11,Combo,doggo,6426,23163,https://pbs.twimg.com/media/CYeWlh0WAAADhsj.jpg	1	Norwich_terrier	0.100499	True	cocker_spaniel	0.0806711	True	golden_retriever	0.0794062	True,0.0,0.5
781524693396357120,2016-09-29 16:03:01+00:00,idk keeps happening rate dogs bangladeshi couch chipmunks please send dogs,12,None,,2961,7973,https://pbs.twimg.com/media/CYfCMdFWAAA44YA.jpg	1	Tibetan_mastiff	0.338812	True	Newfoundland	0.180925	True	golden_retriever	0.180023	True,0.0,0.0
781251288990355457,2016-09-28 21:56:36+00:00,oakley got yelled going churlish af would still pet well,11,Oakley,,3168,10895,https://pbs.twimg.com/media/CYiGvn-UwAEe4wL.jpg	1	refrigerator	0.799795	False	medicine_chest	0.182538	False	ice_bear	0.00143058	False,0.0,0.0
781163403222056960,2016-09-28 16:07:23+00:00,normally dont rate lobsters one appears really good lobster would pet caution,10,None,,8536,24192,https://pbs.twimg.com/media/CYkON6CVAAAPXAc.jpg	1	Labrador_retriever	0.41710699999999995	True	Chesapeake_Bay_retriever	0.34173000000000003	True	German_short-haired_pointer	0.177702	True,0.425,0.625
780931614150983680,2016-09-28 00:46:20+00:00,want finally rate iconic puppo thinks parade would absolutely attend,13,None,puppo,2328,8033,https://pbs.twimg.com/media/CYkURJjW8AEamoI.jpg	1	fiddler_crab	0.9920690000000001	False	quail	0.0024906	False	rock_crab	0.00151257	False,0.1125,0.6583333333333333
780858289093574656,2016-09-27 19:54:58+00:00,dash hes stylish also incredibly unimpressed current state nation would pet ears first,10,Dash,,1505,6141,https://pbs.twimg.com/media/CYka1NTWMAAOclP.jpg	2	borzoi	0.883086	True	whippet	0.0229336	True	Saluki	0.0216056	True,0.4125,0.6583333333333333
780800785462489090,2016-09-27 16:06:28+00:00,koda weird relationship tall grass slightly concerning would def still pet,11,Koda,,3839,13525,https://pbs.twimg.com/media/CYkoE10WEAAWqxm.jpg	1	car_mirror	0.9971209999999999	False	seat_belt	0.00037508699999999997	False	beagle	0.00021620599999999998	True,-0.3333333333333333,0.5833333333333334
780601303617732608,2016-09-27 02:53:48+00:00,meet hercules whatever wants rest eternity would snug passionately,12,Hercules,,2032,7040,https://pbs.twimg.com/media/CYkrNIVWcAMswmP.jpg	1	pug	0.178205	True	Chihuahua	0.14916400000000002	True	Shih-Tzu	0.120505	True,0.07500000000000001,0.47500000000000003
780543529827336192,2016-09-26 23:04:13+00:00,heres perturbed super floof would snug damn well,12,None,,4319,0,https://pbs.twimg.com/media/CYnS9VWW8AAeR8m.jpg	1	seat_belt	0.703561	False	Great_Dane	0.139909	True	Weimaraner	0.0211125	True,0.3333333333333333,0.6666666666666666
780459368902959104,2016-09-26 17:29:48+00:00,bear dont worry hes real bear tho contains unreal amounts squish heteroskedastic af,11,Bear,,2589,9712,https://pbs.twimg.com/media/CYpoAZTWEAA6vDs.jpg	1	wood_rabbit	0.702725	False	Angora	0.190659	False	hare	0.105072	False,0.2,0.30000000000000004
780192070812196864,2016-09-25 23:47:39+00:00,rate dogs pls stop sending noncanines like urban floof giraffe cant handle,11,None,,2655,0,https://pbs.twimg.com/media/CYpsFmIWAAAYh9C.jpg	1	English_springer	0.47227299999999994	True	English_setter	0.16686199999999998	True	Brittany_spaniel	0.163411	True,0.0,0.0
780074436359819264,2016-09-25 16:00:13+00:00,heres doggo questioning entire existence someone tell hes good boy,10,None,doggo,8237,21252,https://pbs.twimg.com/media/CYsTg1XUsAEPjxE.jpg	1	pug	0.9573649999999999	True	French_bulldog	0.0385587	True	toy_poodle	0.0006673610000000001	True,0.35,0.6125
779834332596887552,2016-09-25 00:06:08+00:00,scout really wants kiss hckin inappropriate narcissistic af,11,Scout,,3613,9831,https://pbs.twimg.com/media/CYs3TKzUAAAF9A2.jpg	1	miniature_pinscher	0.9560629999999999	True	toy_terrier	0.0122306	True	Chihuahua	0.00539748	True,0.2,0.1
779377524342161408,2016-09-23 17:50:56+00:00,ever seen smol pupper portable af would keep shirt pocket,12,None,pupper,21324,0,https://pbs.twimg.com/media/CYuVi9pWwAAbOGC.jpg	1	Staffordshire_bullterrier	0.151113	True	boxer	0.135697	True	American_Staffordshire_terrier	0.0865912	True,0.0,0.0
779123168116150273,2016-09-23 01:00:13+00:00,reggie hugs everyone meets keep spreading love reggie,12,Reggie,,5247,16500,https://pbs.twimg.com/media/CYum3KbWEAArFrI.jpg	1	Pomeranian	0.99721	True	Pekinese	0.0008032410000000001	True	keeshond	0.000372515	True,0.5,0.6
779056095788752897,2016-09-22 20:33:42+00:00,everybody drop youre look dog must super hckin rare,13,None,,8437,22342,https://pbs.twimg.com/media/CYx-tGaUoAAEXV8.jpg	1	Eskimo_dog	0.240602	True	Norwegian_elkhound	0.180369	True	Siberian_husky	0.09073880000000001	True,0.31666666666666665,0.7833333333333333
778990705243029504,2016-09-22 16:13:51+00:00,jay hes really hckin happy start fall sneaky tongue slip nd pic snuggly af,11,Jay,,11550,0,https://pbs.twimg.com/media/CYyucekVAAESj8K.jpg	1	pug	0.9738190000000001	True	Chihuahua	0.010891	True	Staffordshire_bullterrier	0.00686389	True,0.5,0.6
778764940568104960,2016-09-22 01:16:45+00:00,oh god narcos barkos someone please make happen,13,None,,1562,7717,https://pbs.twimg.com/ext_tw_video_thumb/688211379870806016/pu/img/OI0VTwPYnsScQg8R.jpg	1	bannister	0.36944899999999997	False	four-poster	0.105307	False	shoji	0.0987669	False,0.0,0.0
778748913645780993,2016-09-22 00:13:04+00:00,mya pronounced mmmyah head round af would pat accordingly,11,Mya,,1729,6430,https://pbs.twimg.com/media/CY2iwGNWUAI5zWi.jpg	2	golden_retriever	0.900437	True	cocker_spaniel	0.0222925	True	sombrero	0.0149968	False,-0.2,0.4
778650543019483137,2016-09-21 17:42:10+00:00,meet strider thinks hes sorority girl already wants go nyc weekend say hes studied abroad,10,Strider,,1176,5177,https://pbs.twimg.com/media/CY4ciRFUMAAovos.jpg	1	Pembroke	0.696372	True	Cardigan	0.12105199999999999	True	Shetland_sheepdog	0.050592000000000005	True,0.2,0.1
778624900596654080,2016-09-21 16:00:17+00:00,penny shes sailor pup would take open seas,11,Penny,,5023,15135,https://pbs.twimg.com/media/CY42CFWW8AACOwt.jpg	1	papillon	0.531279	True	Blenheim_spaniel	0.21419699999999997	True	Border_collie	0.0538399	True,0.0,0.5
778408200802557953,2016-09-21 01:39:11+00:00,rip loki thank good times missed many,14,None,,14198,0,https://pbs.twimg.com/media/CY8SocAWsAARuyh.jpg	1	American_Staffordshire_terrier	0.5996600000000001	True	Staffordshire_bullterrier	0.38097600000000004	True	bull_mastiff	0.00388902	True,0.6,0.55
778383385161035776,2016-09-21 00:00:35+00:00,nala shes future dogue model wont respond texts would honor pet,13,Nala,,3836,11576,https://pbs.twimg.com/media/CY816snW8AYltrQ.jpg	1	Cardigan	0.6142310000000001	True	skunk	0.13939200000000002	False	toilet_tissue	0.0311582	False,0.0,0.125
778286810187399168,2016-09-20 17:36:50+00:00,stanley much skin isnt happy quite pupset actually still would comfort,11,Stanley,,3065,9417,https://pbs.twimg.com/media/CY9xf1dUAAE4XLc.jpg	1	hog	0.669996	False	guinea_pig	0.077347	False	hamster	0.062398199999999994	False,0.3333333333333333,0.43333333333333335
778039087836069888,2016-09-20 01:12:28+00:00,evolution pupper yawn featuring max groundbreaking stuff,12,None,pupper,1885,7320,https://pbs.twimg.com/media/CY91OENWUAE5agj.jpg	1	Ibizan_hound	0.8531700000000001	True	Chihuahua	0.039897300000000004	True	Italian_greyhound	0.0352196	True,0.0,0.0
778027034220126208,2016-09-20 00:24:34+00:00,sophie shes jubilant bush pupper super hckin rare appears random smile locals would smile back,10,Sophie,pupper,4080,0,https://pbs.twimg.com/media/CY9_BOYWkAAkuzn.jpg	1	crane	0.158859	False	pier	0.13001600000000002	False	bell_cote	0.0877414	False,0.12222222222222222,0.37777777777777777
777885040357281792,2016-09-19 15:00:20+00:00,wesley hes clearly trespassing seems rather hckin violent weaponized forehead wouldnt let,3,Wesley,,3403,12518,https://pbs.twimg.com/media/CZBUO2UWsAAKehS.jpg	1	English_springer	0.30378099999999997	True	papillon	0.165132	True	Welsh_springer_spaniel	0.149051	True,-0.35000000000000003,0.6916666666666667
777684233540206592,2016-09-19 01:42:24+00:00,yep suspected youre flossing pup flossing,12,None,,4947,0,https://pbs.twimg.com/media/CZBeMMVUwAEdVqI.jpg	1	cocker_spaniel	0.816044	True	golden_retriever	0.05413540000000001	True	Airedale	0.0306481	True,0.0,0.0
777621514455814149,2016-09-18 21:33:11+00:00,derek cant look smile mustve blue pupsicle would snug intensely,12,Derek,,4999,15921,https://pbs.twimg.com/media/CZDRTAPUoAEaqxF.jpg	3	Chihuahua	0.6375460000000001	True	American_Staffordshire_terrier	0.150694	True	Staffordshire_bullterrier	0.103953	True,0.16666666666666666,0.39999999999999997
777189768882946048,2016-09-17 16:57:35+00:00,jeffrey hes held doesnt fly away would set free,12,Jeffrey,,15839,0,https://pbs.twimg.com/media/CZDT-mZWsAEK9BH.jpg	1	Scotch_terrier	0.267979	True	affenpinscher	0.19961900000000002	True	cairn	0.127469	True,0.6000000000000001,0.8500000000000001
776813020089548800,2016-09-16 16:00:31+00:00,meet solomon arrested possession adorable attempted extra pats head would post bail,12,Solomon,,3249,9858,https://pbs.twimg.com/media/CZGofjJW0AINjN9.jpg	1	Pembroke	0.799319	True	Cardigan	0.18953699999999998	True	papillon	0.00338619	True,0.25,0.55
776477788987613185,2016-09-15 17:48:25+00:00,huck hes addicted caffeine hope latte seek help stay strong pupper,11,Huck,pupper,10673,0,https://pbs.twimg.com/media/CZHM60BWIAA4AY4.jpg	1	Eskimo_dog	0.169482	True	Siberian_husky	0.161655	True	dingo	0.15441400000000002	False,0.016666666666666635,0.6666666666666666
776218204058357768,2016-09-15 00:36:55+00:00,atlas rolled around chalk hes magical rainbow floofer please never take bath,13,None,floofer,2919,10681,https://pbs.twimg.com/media/CZIJD2SWIAMJgNI.jpg	1	toy_poodle	0.279604	True	mashed_potato	0.208564	False	Labrador_retriever	0.07748089999999999	True,0.5,1.0
776201521193218049,2016-09-14 23:30:38+00:00,omalley sleeps doesnt care think comfy af,10,O,,5068,13102,https://pbs.twimg.com/media/CZIpimOWcAETFRt.jpg	1	bustard	0.225221	False	koala	0.057625300000000004	False	goose	0.053568899999999996	False,0.0,0.0
776113305656188928,2016-09-14 17:40:06+00:00,sampson hes get hit vicious draw idea poor pupper,11,Sampson,pupper,179,2045,https://pbs.twimg.com/media/CZIr5gFUsAAvnif.jpg	1	Italian_greyhound	0.322818	True	whippet	0.246966	True	Chihuahua	0.12254100000000001	True,-0.7,0.8
776088319444877312,2016-09-14 16:00:49+00:00,cant tap screen make hearts appear fast enough source future unproductiveness,10,None,,17621,0,https://pbs.twimg.com/media/CZLKJpDWQAA-5u4.jpg	1	collie	0.600186	True	Shetland_sheepdog	0.298939	True	borzoi	0.022615599999999996	True,0.06666666666666667,0.4083333333333334
775842724423557120,2016-09-13 23:44:54+00:00,blue average day owner told bront hckin hysterical af,12,Blue,,4627,15413,https://pbs.twimg.com/media/CZMJYCRVAAE35Wk.jpg	4	Pomeranian	0.9433309999999999	True	Shetland_sheepdog	0.023675099999999998	True	chow	0.00716495	True,-0.3833333333333333,0.5
775733305207554048,2016-09-13 16:30:07+00:00,anakin strives reach full doggo potential born blurry tail tho would still pet well,11,Anakin,doggo,5302,14361,https://pbs.twimg.com/media/CZNK7NpWwAEAqUh.jpg	1	cowboy_hat	0.291081	False	Labrador_retriever	0.179625	True	sombrero	0.121493	False,0.175,0.775
775729183532220416,2016-09-13 16:13:44+00:00,girl straight rejected guy doesnt like dogs hero give,13,None,,3472,8295,https://pbs.twimg.com/media/CZNexghWAAAYnT-.jpg	1	standard_poodle	0.444499	True	English_springer	0.12983	True	pug	0.0738057	True,0.2,0.4
775364825476165632,2016-09-12 16:05:54+00:00,finley hes independent doggo still adjusting life,11,Finley,doggo,4532,11309,https://pbs.twimg.com/media/CZNj8N-WQAMXASZ.jpg	1	Samoyed	0.270287	True	Great_Pyrenees	0.114027	True	teddy	0.0724748	False,0.0,0.125
775350846108426240,2016-09-12 15:10:21+00:00,maximus little rain wont stop persevere innovative af,12,Maximus,,9220,0,https://pbs.twimg.com/media/CZNtgWhWkAAbq3W.jpg	2	malamute	0.949609	True	Siberian_husky	0.0330837	True	Eskimo_dog	0.016662700000000003	True,0.15625,0.75
775085132600442880,2016-09-11 21:34:30+00:00,tucker would like hug someone hug,13,Tucker,,2035,9462,https://pbs.twimg.com/media/CZRBZ9mWkAAWblt.jpg	1	motor_scooter	0.38269000000000003	False	moped	0.318017	False	pickup	0.0406254	False,0.0,0.0
774757898236878852,2016-09-10 23:54:11+00:00,finley shes beneboop cumbersplash id unspeakable things finley,12,Finley,,2013,7508,https://pbs.twimg.com/media/CZSnKw8WwAAAN7q.jpg	1	pug	0.686933	True	French_bulldog	0.0763587	True	Brabancon_griffon	0.035006999999999996	True,0.0,0.0
774639387460112384,2016-09-10 16:03:16+00:00,sprinkles hes trapped light jail would post bail,10,Sprinkles,,6478,24167,https://pbs.twimg.com/media/CZSz3vWXEAACElU.jpg	1	kuvasz	0.28634499999999996	True	Labrador_retriever	0.107144	True	ice_bear	0.0850858	False,0.03333333333333333,0.2333333333333333
774314403806253056,2016-09-09 18:31:54+00:00,sent actual dog profile pic owner wild ultimate legend status,14,None,,4492,11925,https://pbs.twimg.com/media/CZTLeBuWIAAFkeR.jpg	1	Pembroke	0.42645900000000003	True	papillon	0.317368	True	Shetland_sheepdog	0.07761599999999999	True,0.03333333333333333,0.5
773985732834758656,2016-09-08 20:45:53+00:00,meet winnie made awkward eye contact driver beside poor pupper panicked would comfort,11,Winnie,pupper,1999,7110,https://pbs.twimg.com/media/CZV-c9NVIAEWtiU.jpg	1	Lhasa	0.0974997	True	koala	0.0919339	False	sunglasses	0.0915048	False,-0.5,0.8
773922284943896577,2016-09-08 16:33:46+00:00,heinrich pronounced pat hes botswanian vanderfloof snazzy af bandana downright puptacular,12,Heinrich,,1891,7317,https://pbs.twimg.com/media/CZWugJsWYAIzVzJ.jpg	1	bighorn	0.21543800000000002	False	hyena	0.137928	False	Mexican_hairless	0.0981708	True,0.0,0.0
773704687002451968,2016-09-08 02:09:06+00:00,loki knows hes adorable one ear always pupared would snug depicted fashion forever,12,Loki,,1501,5935,https://pbs.twimg.com/media/CZXTgKkWwAA5UZJ.jpg	1	bath_towel	0.19453199999999998	False	radiator	0.127776	False	Maltese_dog	0.08962460000000001	True,0.5,1.0
773670353721753600,2016-09-07 23:52:41+00:00,shakespeare appears maximum level pettable born eyes tho tragic probably wise,10,Shakespeare,,7126,24553,https://pbs.twimg.com/media/CZX2SxaXEAEcnR6.jpg	1	kuvasz	0.422806	True	golden_retriever	0.291586	True	Great_Pyrenees	0.0761892	True,-0.025000000000000022,0.825
773547596996571136,2016-09-07 15:44:53+00:00,chelsea forgot dog get together pupper,11,Chelsea,pupper,5912,0,https://pbs.twimg.com/media/CZX8nyeVAAEstKM.jpg	1	golden_retriever	0.883229	True	Labrador_retriever	0.109635	True	kuvasz	0.00279507	True,0.0,0.0
773308824254029826,2016-09-06 23:56:05+00:00,bungalo uses face get wants works unbelievably well would never say,12,Bungalo,,3699,10414,https://pbs.twimg.com/media/CZa1QnSWEAAEOVr.jpg	1	geyser	0.370318	False	seashore	0.274888	False	beacon	0.046397	False,-0.024999999999999994,0.55
773247561583001600,2016-09-06 19:52:39+00:00,chip hes pupholder comes car requires frequent pettings shifts innovative af,10,Chip,,4736,11117,https://pbs.twimg.com/media/CZbIIM-WkAIPClg.jpg	2	golden_retriever	0.862964	True	Labrador_retriever	0.044865300000000004	True	Saluki	0.0124678	True,0.3,0.65
773191612633579521,2016-09-06 16:10:20+00:00,grey hes dogtor charge checkpup today id never miss appointment,12,Grey,,4501,9555,https://pbs.twimg.com/media/CZc-u7IXEAQHV1N.jpg	1	barrow	0.241637	False	tub	0.23845	False	bathtub	0.167285	False,-0.05,0.1
772877495989305348,2016-09-05 19:22:09+00:00,need watch two doggos argue cat door,11,None,,2669,8842,https://pbs.twimg.com/media/CZdEq-AUMAAWayR.jpg	1	borzoi	0.44126899999999997	True	llama	0.27826999999999996	False	Arabian_camel	0.06350349999999999	False,0.0,0.0
772826264096874500,2016-09-05 15:58:34+00:00,meet roosevelt hes preparing takeoff make sure tray tables full pupright amp licked position,11,Roosevelt,,3914,0,https://pbs.twimg.com/media/CZgRmk0UcAAxeuQ.jpg	1	Rottweiler	0.508981	True	German_shepherd	0.20789699999999997	True	kelpie	0.0943533	True,0.425,0.7194444444444444
772581559778025472,2016-09-04 23:46:12+00:00,guys getting hand rate dogs galapagos speed panda pls send dogs,10,a,,1612,6665,https://pbs.twimg.com/media/CZiBcJhWQAATXNK.jpg	2	Bernese_mountain_dog	0.767563	True	Border_collie	0.08580460000000001	True	EntleBucher	0.043769300000000004	True,0.0,0.0
772193107915964416,2016-09-03 22:02:38+00:00,willem hes penn state pupper thinks hood makes intimidating doesnt,12,Willem,pupper,1300,4181,https://pbs.twimg.com/media/CZiO7mWUEAAa4zo.jpg	1	Shetland_sheepdog	0.5512060000000001	True	collie	0.232544	True	Border_collie	0.0952182	True,0.0,0.0
772152991789019136,2016-09-03 19:23:13+00:00,heres couple rufferees making sure sports played fairly today would bribe extra pets,10,None,,848,4165,https://pbs.twimg.com/media/CZikKBIWYAA40Az.jpg	1	bloodhound	0.886232	True	black-and-tan_coonhound	0.0774196	True	Gordon_setter	0.00982643	True,0.39999999999999997,0.6296296296296297
772117678702071809,2016-09-03 17:02:54+00:00,meet jack hes clemson pup appears rather hckin pettable almost makes want root clemson,12,Jack,,546,3005,https://pbs.twimg.com/media/CZlTVL4WkAEpVR5.jpg	1	Chihuahua	0.182898	True	teddy	0.128077	False	West_Highland_white_terrier	0.0978748	True,0.0,0.0
772114945936949249,2016-09-03 16:52:02+00:00,finn hes nervous game lot money riding would attempt comfort,10,Finn,,1065,4448,https://pbs.twimg.com/media/CZmdSD8UcAAnY5R.jpg	1	Saint_Bernard	0.342571	True	boxer	0.289096	True	Pembroke	0.07646339999999999	True,-0.4,0.4
772102971039580160,2016-09-03 16:04:27+00:00,penny shes ou cheerleader triple back handspring stairs hype af,11,Penny,,2181,7298,https://pbs.twimg.com/media/CZnW7JGW0AA83mn.jpg	1	minivan	0.332756	False	sports_car	0.129452	False	limousine	0.0739359	False,0.0,0.0
771908950375665664,2016-09-03 03:13:29+00:00,doggo persevere,13,None,doggo,3924,13356,https://pbs.twimg.com/media/CZqKDZTVIAEvtbc.jpg	1	Tibetan_terrier	0.247565	True	cocker_spaniel	0.121377	True	bow_tie	0.0993625	False,0.0,0.0
771770456517009408,2016-09-02 18:03:10+00:00,davey hell daughter home stand pup would introduce mom,11,Davey,,3018,9167,https://pbs.twimg.com/media/CZr8LvyXEAABJ9k.jpg	3	toy_poodle	0.670068	True	teddy	0.190898	False	miniature_poodle	0.0321779	True,0.0,0.0
771500966810099713,2016-09-02 00:12:18+00:00,dakota hes saying hi thats someone wave back,12,Dakota,,5912,11746,https://pbs.twimg.com/media/CZsKVxfWQAAXy2u.jpg	1	pug	0.956565	True	swing	0.018906700000000002	False	toy_poodle	0.013544399999999998	True,0.0,0.0
771380798096281600,2016-09-01 16:14:48+00:00,meet fizz thinks love social construct consisting solely ideals perpetuated mass media woke af,11,Fizz,,8705,0,https://pbs.twimg.com/media/CZskaEIWIAUeTr5.jpg	2	Siberian_husky	0.810592	True	malamute	0.119745	True	Eskimo_dog	0.029264799999999997	True,0.26666666666666666,0.3333333333333333
771136648247640064,2016-09-01 00:04:38+00:00,dixie wants ship captain wont let anything get dreams,11,Dixie,,1663,6898,https://pbs.twimg.com/media/CZxc3G7WEAAM4Mv.jpg	1	Siberian_husky	0.48642799999999997	True	Eskimo_dog	0.44851800000000003	True	white_wolf	0.0415061	False,0.2,0.1
771102124360998913,2016-08-31 21:47:27+00:00,charlie works todayshow super sneaky tongue slip would pet someone made stop,12,Charlie,,1782,7032,https://pbs.twimg.com/media/CZxhL2yWAAI_DHn.jpg	1	pug	0.41308999999999996	True	French_bulldog	0.19986500000000001	True	Chihuahua	0.08199060000000001	True,0.3333333333333333,0.6666666666666666
771014301343748096,2016-08-31 15:58:28+00:00,another pic without dog supposed rate carpet fine looks adequately comfy,7,None,,1415,5498,https://pbs.twimg.com/media/CZx_wV2UMAArgsJ.jpg	2	golden_retriever	0.636845	True	Labrador_retriever	0.16336199999999998	True	Pekinese	0.045554000000000004	True,0.375,0.41666666666666663
770787852854652928,2016-08-31 00:58:39+00:00,winston tongue gone rogue quite frighten hang winston,10,Winston,,52360,0,https://pbs.twimg.com/media/CZ1riVOWwAATfGf.jpg	1	Samoyed	0.985857	True	Arctic_fox	0.00785164	False	white_wolf	0.0032777	False,0.0,0.0
770772759874076672,2016-08-30 23:58:40+00:00,sebastian hes super hckin fluffy thats really need know would snug intensely,11,Sebastian,,2013,8130,https://pbs.twimg.com/media/CZ2nn7BUsAI2Pj3.jpg	1	German_short-haired_pointer	0.876977	True	bluetick	0.0366151	True	basset	0.0178477	True,0.13333333333333333,0.5666666666666667
